LastName,FirstName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,timestamp_x,location_x,price_x,timestamp_y,location_y,price_y
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/12/2014,Hippokampos,78.21
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/13/2014,Abila Zacharo,11.99
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/13/2014,Bean There Done That,18.02
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/14/2014,Albert's Fine Clothing,228.72
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/14/2014,Bean There Done That,19.37
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/14/2014,Kalami Kafenion,17.38
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/15/2014,Abila Zacharo,8.83
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/15/2014,Bean There Done That,5.34
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/15/2014,Hippokampos,35.12
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/16/2014,Bean There Done That,12.33
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/16/2014,Hippokampos,10.55
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/16/2014,Kalami Kafenion,31.38
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/17/2014,Bean There Done That,8.21
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/17/2014,Gelatogalore,23.23
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/17/2014,Hippokampos,12.86
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/18/2014,Frank's Fuel,52.66
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/18/2014,Kalami Kafenion,11.14
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 13:45,Abila Zacharo,88.83,1/19/2014,Hippokampos,101.25
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/6/2014,Bean There Done That,16.09
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/6/2014,Guy's Gyros,30.82
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/7/2014,Guy's Gyros,10.11
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/8/2014,Albert's Fine Clothing,136.01
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/8/2014,Bean There Done That,12.07
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/8/2014,Hippokampos,28.79
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/9/2014,Hippokampos,8.43
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/9/2014,Hippokampos,10.12
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/10/2014,Bean There Done That,3.92
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/10/2014,Guy's Gyros,31.5
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/11/2014,Hippokampos,67.37
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/12/2014,Hippokampos,78.21
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/13/2014,Abila Zacharo,11.99
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/13/2014,Bean There Done That,18.02
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/14/2014,Albert's Fine Clothing,228.72
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/14/2014,Bean There Done That,19.37
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/14/2014,Kalami Kafenion,17.38
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/15/2014,Abila Zacharo,8.83
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/15/2014,Bean There Done That,5.34
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/15/2014,Hippokampos,35.12
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/16/2014,Bean There Done That,12.33
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/16/2014,Hippokampos,10.55
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/16/2014,Kalami Kafenion,31.38
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/17/2014,Bean There Done That,8.21
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/17/2014,Gelatogalore,23.23
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/17/2014,Hippokampos,12.86
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/18/2014,Frank's Fuel,52.66
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/18/2014,Kalami Kafenion,11.14
Balas,Felix,3.0,Engineering,Engineer,1/15/2014 20:10,Hippokampos,35.12,1/19/2014,Hippokampos,101.25
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/6/2014,Bean There Done That,16.09
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/6/2014,Guy's Gyros,30.82
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/7/2014,Guy's Gyros,10.11
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/8/2014,Albert's Fine Clothing,136.01
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/8/2014,Bean There Done That,12.07
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/8/2014,Hippokampos,28.79
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/9/2014,Hippokampos,8.43
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/9/2014,Hippokampos,10.12
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/10/2014,Bean There Done That,3.92
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/10/2014,Guy's Gyros,31.5
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/11/2014,Hippokampos,67.37
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/12/2014,Hippokampos,78.21
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/13/2014,Abila Zacharo,11.99
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/13/2014,Bean There Done That,18.02
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/14/2014,Albert's Fine Clothing,228.72
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/14/2014,Bean There Done That,19.37
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/14/2014,Kalami Kafenion,17.38
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/15/2014,Abila Zacharo,8.83
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/15/2014,Bean There Done That,5.34
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/15/2014,Hippokampos,35.12
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/16/2014,Bean There Done That,12.33
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/16/2014,Hippokampos,10.55
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/16/2014,Kalami Kafenion,31.38
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/17/2014,Bean There Done That,8.21
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/17/2014,Gelatogalore,23.23
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/17/2014,Hippokampos,12.86
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/18/2014,Frank's Fuel,52.66
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/18/2014,Kalami Kafenion,11.14
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 12:00,Bean There Done That,12.33,1/19/2014,Hippokampos,101.25
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/6/2014,Bean There Done That,16.09
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/6/2014,Guy's Gyros,30.82
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/7/2014,Guy's Gyros,10.11
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/8/2014,Albert's Fine Clothing,136.01
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/8/2014,Bean There Done That,12.07
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/8/2014,Hippokampos,28.79
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/9/2014,Hippokampos,8.43
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/9/2014,Hippokampos,10.12
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/10/2014,Bean There Done That,3.92
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/10/2014,Guy's Gyros,31.5
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/11/2014,Hippokampos,67.37
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/12/2014,Hippokampos,78.21
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/13/2014,Abila Zacharo,11.99
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/13/2014,Bean There Done That,18.02
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/14/2014,Albert's Fine Clothing,228.72
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/14/2014,Bean There Done That,19.37
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/14/2014,Kalami Kafenion,17.38
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/15/2014,Abila Zacharo,8.83
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/15/2014,Bean There Done That,5.34
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/15/2014,Hippokampos,35.12
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/16/2014,Bean There Done That,12.33
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/16/2014,Hippokampos,10.55
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/16/2014,Kalami Kafenion,31.38
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/17/2014,Bean There Done That,8.21
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/17/2014,Gelatogalore,23.23
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/17/2014,Hippokampos,12.86
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/18/2014,Frank's Fuel,52.66
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/18/2014,Kalami Kafenion,11.14
Balas,Felix,3.0,Engineering,Engineer,1/16/2014 13:48,Kalami Kafenion,91.38,1/19/2014,Hippokampos,101.25
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/6/2014,Bean There Done That,16.09
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/6/2014,Guy's Gyros,30.82
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/7/2014,Guy's Gyros,10.11
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/8/2014,Albert's Fine Clothing,136.01
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/8/2014,Bean There Done That,12.07
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/8/2014,Hippokampos,28.79
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/9/2014,Hippokampos,8.43
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/9/2014,Hippokampos,10.12
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/10/2014,Bean There Done That,3.92
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/10/2014,Guy's Gyros,31.5
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/11/2014,Hippokampos,67.37
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/12/2014,Hippokampos,78.21
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/13/2014,Abila Zacharo,11.99
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/13/2014,Bean There Done That,18.02
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/14/2014,Albert's Fine Clothing,228.72
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/14/2014,Bean There Done That,19.37
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/14/2014,Kalami Kafenion,17.38
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/15/2014,Abila Zacharo,8.83
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/15/2014,Bean There Done That,5.34
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/15/2014,Hippokampos,35.12
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/16/2014,Bean There Done That,12.33
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/16/2014,Hippokampos,10.55
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/16/2014,Kalami Kafenion,31.38
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/17/2014,Bean There Done That,8.21
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/17/2014,Gelatogalore,23.23
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/17/2014,Hippokampos,12.86
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/18/2014,Frank's Fuel,52.66
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/18/2014,Kalami Kafenion,11.14
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 12:00,Bean There Done That,8.21,1/19/2014,Hippokampos,101.25
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/6/2014,Bean There Done That,16.09
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/6/2014,Guy's Gyros,30.82
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/7/2014,Guy's Gyros,10.11
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/8/2014,Albert's Fine Clothing,136.01
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/8/2014,Bean There Done That,12.07
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/8/2014,Hippokampos,28.79
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/9/2014,Hippokampos,8.43
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/9/2014,Hippokampos,10.12
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/10/2014,Bean There Done That,3.92
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/10/2014,Guy's Gyros,31.5
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/11/2014,Hippokampos,67.37
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/12/2014,Hippokampos,78.21
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/13/2014,Abila Zacharo,11.99
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/13/2014,Bean There Done That,18.02
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/14/2014,Albert's Fine Clothing,228.72
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/14/2014,Bean There Done That,19.37
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/14/2014,Kalami Kafenion,17.38
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/15/2014,Abila Zacharo,8.83
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/15/2014,Bean There Done That,5.34
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/15/2014,Hippokampos,35.12
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/16/2014,Bean There Done That,12.33
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/16/2014,Hippokampos,10.55
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/16/2014,Kalami Kafenion,31.38
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/17/2014,Bean There Done That,8.21
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/17/2014,Gelatogalore,23.23
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/17/2014,Hippokampos,12.86
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/18/2014,Frank's Fuel,52.66
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/18/2014,Kalami Kafenion,11.14
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 13:33,Gelatogalore,23.23,1/19/2014,Hippokampos,101.25
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/6/2014,Bean There Done That,16.09
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/6/2014,Guy's Gyros,30.82
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/7/2014,Guy's Gyros,10.11
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/8/2014,Albert's Fine Clothing,136.01
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/8/2014,Bean There Done That,12.07
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/8/2014,Hippokampos,28.79
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/9/2014,Hippokampos,8.43
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/9/2014,Hippokampos,10.12
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/10/2014,Bean There Done That,3.92
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/10/2014,Guy's Gyros,31.5
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/11/2014,Hippokampos,67.37
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/12/2014,Hippokampos,78.21
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/13/2014,Abila Zacharo,11.99
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/13/2014,Bean There Done That,18.02
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/14/2014,Albert's Fine Clothing,228.72
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/14/2014,Bean There Done That,19.37
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/14/2014,Kalami Kafenion,17.38
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/15/2014,Abila Zacharo,8.83
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/15/2014,Bean There Done That,5.34
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/15/2014,Hippokampos,35.12
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/16/2014,Bean There Done That,12.33
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/16/2014,Hippokampos,10.55
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/16/2014,Kalami Kafenion,31.38
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/17/2014,Bean There Done That,8.21
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/17/2014,Gelatogalore,23.23
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/17/2014,Hippokampos,12.86
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/18/2014,Frank's Fuel,52.66
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/18/2014,Kalami Kafenion,11.14
Balas,Felix,3.0,Engineering,Engineer,1/17/2014 21:58,Hippokampos,12.86,1/19/2014,Hippokampos,101.25
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/6/2014,Bean There Done That,16.09
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/6/2014,Guy's Gyros,30.82
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/7/2014,Guy's Gyros,10.11
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/8/2014,Albert's Fine Clothing,136.01
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/8/2014,Bean There Done That,12.07
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/8/2014,Hippokampos,28.79
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/9/2014,Hippokampos,8.43
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/9/2014,Hippokampos,10.12
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/10/2014,Bean There Done That,3.92
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/10/2014,Guy's Gyros,31.5
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/11/2014,Hippokampos,67.37
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/12/2014,Hippokampos,78.21
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/13/2014,Abila Zacharo,11.99
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/13/2014,Bean There Done That,18.02
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/14/2014,Albert's Fine Clothing,228.72
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/14/2014,Bean There Done That,19.37
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/14/2014,Kalami Kafenion,17.38
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/15/2014,Abila Zacharo,8.83
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/15/2014,Bean There Done That,5.34
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/15/2014,Hippokampos,35.12
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/16/2014,Bean There Done That,12.33
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/16/2014,Hippokampos,10.55
Balas,Felix,3.0,Engineering,Engineer,1/18/2014 18:39,Frank's Fuel,52.66,1/16/2014,Kalami Kafenion,31.38
